2024-04-16 18:50:37.803 | INFO     | __main__:<module>:1 - aaa
2024-04-17 10:13:55.973 | INFO     | __main__:bayesian_net:107 - writing to gdb
2024-04-17 10:14:56.096 | INFO     | __main__:lifespan:30 - model base loaded: {"['气孔', '气泡']": <models.bayes_net.BNCreator object at 0x000001EA572D18D0>}
2024-04-17 10:15:02.479 | INFO     | __main__:bayesian_net:99 - calculating posterior prob
2024-04-17 10:15:02.479 | INFO     | __main__:bayesian_net:117 - making prediction
2024-04-17 10:35:09.208 | INFO     | __main__:lifespan:30 - model base loaded: {"['气孔', '气泡']": <models.bayes_net.BNCreator object at 0x00000191F2B51E90>}
2024-04-17 10:44:48.035 | INFO     | __main__:bayesian_net:100 - calculating posterior prob
2024-04-17 10:44:48.036 | INFO     | __main__:bayesian_net:118 - making prediction
2024-04-17 12:23:06.407 | INFO     | __main__:lifespan:31 - model base loaded: {"['气孔', '气泡']": <models.bayes_net.BNCreator object at 0x00000240FFF877D0>}
2024-04-17 12:23:17.791 | INFO     | __main__:bayesian_net:114 - making prediction
2024-04-17 12:28:46.558 | INFO     | __main__:bayesian_net:76 - start building
2024-04-17 12:32:30.657 | INFO     | __main__:lifespan:31 - model base loaded: {"['气孔', '气泡']": <models.bayes_net.BNCreator object at 0x000001B2D2587C50>}
2024-04-17 12:32:45.359 | INFO     | __main__:bayesian_net:76 - start building
2024-04-17 12:37:11.150 | INFO     | __main__:lifespan:31 - model base loaded: {"['气孔', '气泡']": <models.bayes_net.BNCreator object at 0x0000023B011B7B90>}
2024-04-17 12:37:28.243 | INFO     | __main__:bayesian_net:76 - start building
2024-04-17 12:42:06.054 | INFO     | __main__:bayesian_net:76 - start building
2024-04-17 12:44:58.544 | INFO     | __main__:lifespan:31 - model base loaded: {"['气孔', '气泡']": <models.bayes_net.BNCreator object at 0x000001708FF59410>}
2024-04-17 12:45:01.265 | INFO     | __main__:bayesian_net:76 - start building
2024-04-17 12:50:27.885 | INFO     | __main__:lifespan:31 - model base loaded: {"['气孔', '气泡']": <models.bayes_net.BNCreator object at 0x00000248B9C18ED0>}
2024-04-17 12:51:25.646 | INFO     | __main__:bayesian_net:76 - start building
2024-04-17 13:11:27.742 | INFO     | __main__:lifespan:31 - model base loaded: {"['气孔', '气泡']": <models.bayes_net.BNCreator object at 0x000001B34694D590>}
2024-04-17 13:11:49.807 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:49.900 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:49.990 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.042 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.096 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.186 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.276 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.346 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.419 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.519 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.565 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.633 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.742 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.807 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.867 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:50.970 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.058 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.128 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.211 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.284 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.366 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.457 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.522 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.580 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.658 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.717 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.801 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.881 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:51.976 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:52.065 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:52.144 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:52.205 | ERROR    | bayesian_net_serv:thresholds_define:106 - cannot access local variable 'upper_limit' where it is not associated with a value
2024-04-17 13:11:55.057 | INFO     | __main__:bayesian_net:76 - start building
2024-04-17 13:17:19.002 | INFO     | __main__:lifespan:31 - model base loaded: {"['气孔', '气泡']": <models.bayes_net.BNCreator object at 0x0000018ED9EA6F90>}
2024-04-17 13:17:28.770 | ERROR    | bayesian_net_serv:thresholds_define:106 - can only concatenate str (not "int") to str
2024-04-17 13:17:29.078 | ERROR    | bayesian_net_serv:thresholds_define:106 - can only concatenate str (not "int") to str
2024-04-17 13:17:29.228 | ERROR    | bayesian_net_serv:thresholds_define:106 - can only concatenate str (not "int") to str
2024-04-17 13:17:30.088 | ERROR    | bayesian_net_serv:thresholds_define:106 - can only concatenate str (not "int") to str
2024-04-17 13:17:30.403 | ERROR    | bayesian_net_serv:thresholds_define:106 - can only concatenate str (not "int") to str
2024-04-17 13:17:30.582 | ERROR    | bayesian_net_serv:thresholds_define:106 - can only concatenate str (not "int") to str
2024-04-17 13:17:53.244 | INFO     | __main__:lifespan:31 - model base loaded: {"['气孔', '气泡']": <models.bayes_net.BNCreator object at 0x000001FC14889010>}
2024-04-17 13:18:03.541 | INFO     | __main__:bayesian_net:76 - start building
2024-04-17 13:18:12.671 | INFO     | __main__:bayesian_net:114 - making prediction
2024-04-17 13:20:13.696 | INFO     | __main__:bayesian_net:76 - start building
2024-04-17 13:20:22.762 | INFO     | __main__:bayesian_net:114 - making prediction
2024-04-17 13:21:13.560 | INFO     | __main__:bayesian_net:76 - start building
2024-04-17 13:21:24.211 | INFO     | __main__:bayesian_net:114 - making prediction
